cuda_device : 0
eos_m_token : EOS_M
beam_len_bonus : 0.5
mode : test
m : TSD
prev_z_method : separate
dataset : camrest
exp_setting : bi-id
seed : 0
vocab_size : 1600
embedding_size : 300
hidden_size : 50
split : (3, 1, 1)
lr : 0.003
lr_decay : 0.5
vocab_path : ./vocab/vocab-camrest.pkl
fasttext_path : ./data/fasttext/wiki.multi.id.vec
data : ./data/CamRest676/bi/IndoCamRest676_bi.json
entity : ./data/CamRest676/bi/ontology_indo_bi.json
db : ./data/CamRest676/bi/kb_indo_bi.json
batch_size : 32
z_length : 8
degree_size : 5
layer_num : 1
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 1
cuda : False
spv_proportion : 100
max_ts : 40
early_stop_count : 3
new_vocab : True
model_path : ./models/camrest.pkl
result_path : ./results/camrest-rl.csv
teacher_force : 100
beam_search : False
beam_size : 10
sampling : False
use_positional_embedding : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_bspan,bspan,generated_response,response,u_len,m_len,supervised
616,0,saya ingin sebuah restoran yang menyediakan makanan swiss,swiss EOS_Z1,swiss EOS_Z1,tidak ada restoran swiss di area ini . apakah kamu ingin sesuatu yang lain ?,"maafkan saya , kami tidak memiliki restoran swiss manapun yang tersedia . apakah kamu ingin untuk mencoba jenis makanan yang lain ?",9,23,True
595,0,hai bisakah anda mencarikan saya restoran di bagian barat dari kota ?,barat EOS_Z1,barat EOS_Z1,name_SLOT adalah restoran yang berada di barat kota . apakah kamu ingin tahu lokasinya ?,tipe masakan atau rentang harga berapa yang anda inginkan ?,13,11,True
641,0,"tolong , sebuah restoran di kisaran harga yang menengah",menengah EOS_Z1,menengah EOS_Z1,saya menemukan beberapa restoran yang menengah di area_SLOT kota . apakah kamu memiliki preferensi di area_SLOT kota ?,terdapat banyak sekali restoran di kisaran harga yang menengah . tolong beritahu saya daerah atau makanan yang kamu inginkan hari ini .,10,23,True
611,0,saya mencari sebuah restoran malaysia di bagian timur kota .,malaysia timur EOS_Z1,malaysia timur EOS_Z1,ada beberapa restoran malaysia di timur kota . apakah kamu memiliki preferensi untuk anda ?,tidak ada restoran malaysia di sisi timur kota .,11,10,True
573,0,halo . bisakah anda mencarikan saya alamat dari 2type yang tidak mahal di bagian selatan dari kota ?,tidak peduli selatan EOS_Z1 address,murah selatan EOS_Z1 address,name_SLOT berlokasi di address_SLOT . apakah kamu ingin informasi lebih lanjut ?,terdapat dua restoran dengan rentang harga yang murah dan terletak di bagian selatan dari kota . apakah anda ingin makanan food_SLOT atau food_SLOT ?,19,25,True
602,0,saya mencari sebuah restoran india di wilayah selatan kota .,india selatan EOS_Z1,india selatan EOS_Z1,name_SLOT adalah restoran india yang berada di selatan kota .,kisaran harga berapa yang ingin kamu cari ?,11,9,True
638,0,saya mencari sebuah restoran jepang dengan harga yang menengah .,jepang menengah EOS_Z1,jepang menengah EOS_Z1,saya menemukan beberapa restoran jepang di bagian area_SLOT dari kota . apakah kamu ingin tahu lokasinya ?,"maafkan saya , tetapi tidak ada restoran yang menyediakan makanan jepang di kisaran harga yang menengah . apakah kamu ingin mencoba jenis makanan yang lain atau kisaran harga yang lain ?",11,32,True
619,0,saya ingin restoran di bagian utara di kota yang menyajikan makanan australia,australasia utara EOS_Z1,australasia utara EOS_Z1,tidak ada restoran yang sesuai dengan permintaan anda . apakah kamu ingin mencoba hal lain ?,tidak ada restoran yang sesuai dengan permintaan anda . apakah ada hal lain yang ingin anda cari ?,13,19,True
599,0,saya menginginkan restoran yang murah di bagian barat dari kota . apa alamat dan nomor teleponnya ?,murah barat EOS_Z1 address phone,murah barat EOS_Z1 address phone,"name_SLOT adalah restoran food_SLOT di address_SLOT , dan nomor teleponnya adalah phone_SLOT .","saya menemukan dua yang sesuai . pertama , name_SLOT di address_SLOT dengan nomor telepon phone_SLOT . yang kedua menyediakan makanan food_SLOT di address_SLOT dengan nomor telepon phone_SLOT",18,28,True
662,0,saya ingin sebuah restoran murah yang menyediakan makanan malaysia,malaysia murah EOS_Z1,malaysia murah EOS_Z1,tidak ada restoran malaysia di area ini . apakah anda ingin mencoba hal lain ?,"maafkan saya , tidak ada restoran di kota yang menyediakan makanan malaysia . bisakah saya membantu kamu menemukan restoran yang lain ?",10,23,True
642,0,tolong rekomendasikan saya sebuah restoran yang murah di wilayah utara .,murah utara EOS_Z1,murah utara EOS_Z1,name_SLOT adalah restoran food_SLOT di utara . apakah kamu ingin tahu lokasinya ?,name_SLOT terletak di bagian utara dari kota dan memiliki rentang harga yang murah . apakah anda ingin lokasinya ?,12,20,True
670,0,bisakah kamu memberi saya nomor telepon dari restoran dengan harga yang menengah di bagian utara kota ?,menengah utara EOS_Z1 phone,menengah utara EOS_Z1 phone,name_SLOT adalah restoran food_SLOT di utara kota . nomor telepon mereka adalah phone_SLOT .,nomornya name_SLOT adalah phone_SLOT . adakah hal lainnya yang dapat saya bantu ?,18,14,True
559,0,bisakah anda merekomendasikan restoran yang menyediakan makanan perancis ? tolong jangan terlalu mahal .,perancis EOS_Z1,perancis menengah EOS_Z1,name_SLOT adalah restoran perancis di area_SLOT kota . apakah kamu ingin informasi lebih lanjut ?,tidak ada restoran perancis yang sesuai dengan permintaan anda . bisakah saya membantu anda dengan hal lain ?,15,19,True
590,0,saya sedang mencari restoran murah di bagian utara kota .,murah utara EOS_Z1,murah utara EOS_Z1,name_SLOT adalah restoran food_SLOT di utara kota . apakah kamu ingin tahu lokasinya ?,tipe makanan macam apa yang sedang anda cari ?,11,10,True
543,0,bisakah anda mencarikan saya restoran di bagian utara dari kota ?,utara EOS_Z1,utara EOS_Z1,name_SLOT adalah restoran yang berada di utara kota .,"terdapat 9 hasil yang sesuai di bagian utara , berapa rentang harga yang anda inginkan ?",12,17,True
610,0,saya ingin sebuah restoran yang berada di bagian barat kota yang menyediakan makanan internasional,internasional barat EOS_Z1,internasional barat EOS_Z1,tidak ada restoran internasional di bagian barat kota . apakah kamu ingin mencoba hal yang lain ?,maaf tapi tidak ada restoran yang cocok yang menyediakan makanan internasional di daerah barat .,15,16,True
541,0,bisakah anda membantu saya mencari restoran bergaya rusia ?,rusia EOS_Z1,rusia EOS_Z1,name_SLOT adalah restoran rusia di bagian area_SLOT kota .,"saya meminta maaf , tidak ada restoran rusia . apakah anda punya pilihan lain ?",10,16,True
557,0,"halo , saya sedang mencari restoran yang mahal dan menyediakan makanan campuran .",campuran mahal EOS_Z1,campuran mahal EOS_Z1,tidak ada restoran yang menyediakan makanan campuran . apakah kamu ingin mencoba hal lain ?,"saya mohon maaf , tidak ada restoran makanan campuran terdaftar di rentang harga yang pricerange_SLOT . apakah anda ingin mencoba hal lain ?",14,24,True
614,0,saya sedang mencari restoran di bagian utara dari kota dengan harga yang murah .,murah utara EOS_Z1,murah utara EOS_Z1,name_SLOT adalah restoran murah di utara kota .,name_SLOT berada di bagian utara kota dan berada di kisaran harga yang murah .,15,15,True
635,0,saya ingin sebuah restoran barbekyu .,barbekyu EOS_Z1,barbeku EOS_Z1,tidak ada restoran barbekyu di area .,"di mana kamu ingin mencari restoran nya , dan kisaran harga berapa yang kamu sukai ?",7,17,True
581,0,"halo , saya mencari restoran di pusat kota yang menyajikan makanan brazil .",brazil pusat EOS_Z1,brasil pusat EOS_Z1,tidak ada restoran brazil di pusat kota . apakah kamu ingin mencoba hal lain ?,tidak ada restoran yang seuai dengan permintaan anda .,14,10,True
579,0,saya sedang mencari restoran yang mahal dan menyediakan makanan wales .,wales mahal EOS_Z1,wales mahal EOS_Z1,tidak ada restoran wales di bagian area_SLOT dari kota . apakah kamu ingin mencoba hal lain ?,"saya mohon maaf , tidak ada restoran dengan rentang harga yang mahal yang menyediakan makanan wales . apakah anda ingin mencoba tipe makanan yang lain ?",12,27,True
656,1,saya tidak dapat menemukan sebuah restoran yunani . apakah ada yang kamu minati . EOS_M tolong periksa makanan italia . saya juga membutuhkan alamat dan nomor telepon .,italia murah EOS_Z1 address phone,italia murah EOS_Z1 address phone,alamatnya adalah address_SLOT dan nomor teleponnya adalah phone_SLOT .,"terdapat lima entri untuk makanan italia di kisaran harga yang murah . apakah ada daerah kota yang paling cocok untukmu daerah area_SLOT , area_SLOT , atau area_SLOT ?",29,29,True
661,1,"terdapat dua restoran dengan harga yang menengah di daerah utara , sebuah restoran food_SLOT dan sebuah restoran food_SLOT . apakah kamu menginginkan informasi lebih lanjut ? EOS_M apa alamat salah satu dari mereka ?",menengah utara EOS_Z1 address,menengah utara EOS_Z1 address,name_SLOT berlokasi di address_SLOT .,name_SLOT adalah sebuah restoran food_SLOT dengan harga yang menengah yang terletak di daerah utara di address_SLOT . dapatkah saya membantu lebih lanjut ?,35,24,True
657,1,name_SLOT adalah sebuah restoran bagus di bagian utara kota dan berada di kisaran harga yang menengah . apakah kamu menginginkan lokasi mereka ? EOS_M ya tolong .,menengah utara EOS_Z1 address,menengah utara EOS_Z1 address,name_SLOT berlokasi di address_SLOT .,name_SLOT terletak di address_SLOT,28,5,True
572,1,"hai ! kami memiliki restoran food_SLOT , food_SLOT , food_SLOT , dan food_SLOT yang sesuai dengan tagihan tersebut . apakah anda memiliki preferensi ? EOS_M saya tidak memiliki preferensi apapun .",tidak peduli mahal selatan EOS_Z1,tidak peduli mahal selatan EOS_Z1,"name_SLOT menyediakan makanan food_SLOT , dan name_SLOT .",name_SLOT berlokasi di bagian selatan kota dan harganya mahal .,32,11,True
647,1,"tidak ada restoran yang cocok dengan permintaanmu . apakah kamu ingin restoran yang lain ? EOS_M iya , sebagai gantinya bagaimana dengan makanan eropa .",eropa mahal EOS_Z1,eropa mahal EOS_Z1,name_SLOT adalah restoran yang mahal di area_SLOT kota . apakah kamu ingin informasi lebih lanjut ?,name_SLOT adalah sebuah restoran bagus yang menyajikan eropa jika kamu ingin sesuatu di daerah area_SLOT .,26,17,True
558,1,"saya mohon maaf . tidak ada restoran yang memenuhi kriteria tersebut . apakah anda ingin mencoba suatu hal lain ? EOS_M baik , bagaimana kalau restoran yang menyediakan makanan bertipe pub gastronomi ?",pub gastronomi menengah EOS_Z1,pub gastronomi menengah EOS_Z1,name_SLOT adalah restoran pub gastronomi dengan harga yang menengah .,terdapat satu restoran pub gastronomi dengan harga yang menengah di bagian area_SLOT dari kota bernama name_SLOT .,34,18,True
596,1,"saya mohon maaf , saya tidak dapat mencari restoran kuba untuk anda di bagian utara dari kota . apakah ada tipe makanan yang berbeda yang anda ingin saya carikan ? EOS_M saya masih ingin bagian utara di kota , tapi tolong carikan makanan oriental asia saja .",oriental asia utara EOS_Z1,oriental asia utara EOS_Z1,name_SLOT adalah restoran asia di bagian utara dari kota .,name_SLOT berlokasi di bagian utara dari kota dan menyediakan makanan oriental asia . apakah anda ingin alamatnya ?,48,19,True
659,1,tidak ada restoran yang menyediakan makanan skandinavia yang tersedia . apakah ada restoran lain yang ingin kamu coba ? EOS_M bagaimana dengan perancis ?,perancis tidak peduli EOS_Z1,perancis tidak peduli EOS_Z1,name_SLOT adalah restoran perancis di area_SLOT kota . apakah kamu ingin informasi lebih lanjut ?,name_SLOT menyediakan makanan perancis . apakah kamu menginginkan informasi lokasinya ?,25,12,True
550,1,maafkan saya . saya tidak bisa menemukan restoran apapun yang menyediakan makanan internasional di kisaran harga yang mahal . EOS_M inggris .,inggris mahal EOS_Z1,inggris mahal EOS_Z1,name_SLOT adalah restoran inggris di area_SLOT kota . apakah kamu ingin informasi lebih lanjut ?,"name_SLOT menyediakan makanan inggris , terletak di daerah area_SLOT kota dan berada di kisaran harga yang mahal .",23,19,True
592,1,"saya mohon maaf , tidak ada restoran makanan internasional di bagian selatan dari kota . apakah anda ingin tipe makanan yang lain ? EOS_M bagaimana dengan makanan cina ?",cina selatan EOS_Z1,cina selatan EOS_Z1,terdapat tiga restoran cina di bagian selatan dari kota . apakah anda ingin mencoba yang anda inginkan ?,"ini dia name_SLOT , yang pricerange_SLOT , name_SLOT , yang juga pricerange_SLOT dan name_SLOT , yang pricerange_SLOT .",30,19,True
616,1,"maafkan saya , kami tidak memiliki restoran swiss manapun yang tersedia . apakah kamu ingin untuk mencoba jenis makanan yang lain ? EOS_M saya ingin mencoba makanan vietnam",vietnam EOS_Z1,vietnam EOS_Z1,name_SLOT adalah restoran vietnam di area_SLOT kota . apakah kamu ingin informasi lebih lanjut ?,name_SLOT adalah sebuah restoran vietnam yang bagus dengan kisaran harga yang pricerange_SLOT,29,13,True
595,1,tipe masakan atau rentang harga berapa yang anda inginkan ? EOS_M saya tidak peduli tipe dari masakannya tapi bisakah anda mencarikan saya sesuatu di barat ?,tidak peduli barat EOS_Z1,barat tidak peduli EOS_Z1,name_SLOT adalah restoran food_SLOT di barat kota . apakah kamu ingin informasi tambahan ?,name_SLOT adalah restoran food_SLOT yang bagus di bagian barat dari kota .,27,13,True
641,1,"terdapat banyak sekali restoran di kisaran harga yang menengah . tolong beritahu saya daerah atau makanan yang kamu inginkan hari ini . EOS_M baiklah , apakah membantu jika mempersempitnya ke bagian barat kota ? saya mengalami kesulitan untuk menentukan apa yang ingin saya makan hari ini .",menengah barat EOS_Z1,menengah barat EOS_Z1,name_SLOT adalah restoran food_SLOT di barat kota .,"name_SLOT adalah sebuah restoran food_SLOT di bagian barat kota , dan berada di kisaran harga yang menengah .",48,19,True
611,1,tidak ada restoran malaysia di sisi timur kota . EOS_M bagaimana dengan makanan india ?,india timur EOS_Z1,india timur EOS_Z1,name_SLOT menyediakan makanan india .,name_SLOT menyediakan makanan india dan berada di sisi timur kota .,16,12,True
573,1,terdapat dua restoran dengan rentang harga yang murah dan terletak di bagian selatan dari kota . apakah anda ingin makanan food_SLOT atau food_SLOT ? EOS_M makanan cina,cina tidak peduli selatan EOS_Z1,cina murah selatan EOS_Z1,name_SLOT adalah restoran cina di bagian selatan dari kota .,name_SLOT adalah restoran cina . apakah anda ingin nomor teleponnya ?,28,12,True
602,1,kisaran harga berapa yang ingin kamu cari ? EOS_M saya tidak peduli . apa yang sudah kamu temukan ?,tidak peduli india selatan EOS_Z1,tidak peduli india selatan EOS_Z1,name_SLOT menyediakan makanan india .,terdapat name_SLOT . apakah kamu ingin informasinya ?,20,9,True
638,1,"maafkan saya , tetapi tidak ada restoran yang menyediakan makanan jepang di kisaran harga yang menengah . apakah kamu ingin mencoba jenis makanan yang lain atau kisaran harga yang lain ? EOS_M bagaimana kalau makanan eropa modern modern ?",eropa modern menengah EOS_Z1,eropa modern menengah EOS_Z1,name_SLOT adalah restoran modern menengah . apakah kamu ingin informasi lebih lanjut ?,terdapat tiga restoran yang menyediakan makanan eropa modern dan berada di kisaran harga yang menengah . apakah kamu ingin daerah area_SLOT atau bagian area_SLOT kota ?,40,27,True
619,1,tidak ada restoran yang sesuai dengan permintaan anda . apakah ada hal lain yang ingin anda cari ? EOS_M bagaimana dengan makanan oriental asia ?,oriental asia utara EOS_Z1,oriental asia utara EOS_Z1,name_SLOT menyediakan makanan oriental asia .,"name_SLOT menyediakan makanan oriental asia dan mereka berlokasi di utara , meski mereka lumayan pricerange_SLOT . apakah anda ingin alamatnya ?",26,22,True
599,1,"saya menemukan dua yang sesuai . pertama , name_SLOT di address_SLOT dengan nomor telepon phone_SLOT . yang kedua menyediakan makanan food_SLOT di address_SLOT dengan nomor telepon phone_SLOT EOS_M apakah ada hal lain , jika ada berikan alamat dan nomor teleponnya .",murah barat EOS_Z1 address phone,murah barat EOS_Z1 address phone,name_SLOT berlokasi di address_SLOT dan nomor teleponnya adalah phone_SLOT .,hanya itu daftar di bagian barat dari kota . apakah anda ingin mengganti lokasi atau rentang harganya ?,42,19,True
662,1,"maafkan saya , tidak ada restoran di kota yang menyediakan makanan malaysia . bisakah saya membantu kamu menemukan restoran yang lain ? EOS_M apakah terdapat sebuah restoran eropa yang murah ?",eropa murah EOS_Z1,eropa murah EOS_Z1,name_SLOT adalah restoran eropa murah di bagian area_SLOT dari kota . apakah kamu ingin informasi lebih lanjut ?,iya . saya menemukan name_SLOT . itu adalah sebuah restoran murah yang menyediakan makanan steakhouse dan berada di daerah area_SLOT kota . apakah kamu menginginkan alamat dan nomor teleponnya ?,32,31,True
642,1,name_SLOT terletak di bagian utara dari kota dan memiliki rentang harga yang murah . apakah anda ingin lokasinya ? EOS_M iya .,murah utara EOS_Z1 address,murah utara EOS_Z1 address,name_SLOT berlokasi di address_SLOT .,mereka berlokasi di address_SLOT,23,5,True
670,1,"nomornya name_SLOT adalah phone_SLOT . adakah hal lainnya yang dapat saya bantu ? EOS_M iya , apakah terdapat restoran dengan harga yang menengah yang lain di daerah utara ?",menengah utara EOS_Z1 address,menengah utara EOS_Z1,name_SLOT berlokasi di address_SLOT .,"name_SLOT adalah sebuah restoran dengan harga yang menengah di daerah utara kota , dan menyediakan makanan food_SLOT . apakah kamu menginginkan nomor teleponnya ?",30,25,True
559,1,tidak ada restoran perancis yang sesuai dengan permintaan anda . bisakah saya membantu anda dengan hal lain ? EOS_M bagaimana kalau restoran perancis dengan harga apapun ?,perancis tidak peduli EOS_Z1,perancis tidak peduli EOS_Z1,name_SLOT adalah restoran perancis di area_SLOT kota . apakah kamu ingin informasi lebih lanjut ?,name_SLOT adalah restoran perancis di bagian area_SLOT dari kota dengan rentang harga yang pricerange_SLOT .,28,16,True
590,1,tipe makanan macam apa yang sedang anda cari ? EOS_M saya tidak peduli dengan jenis masakannya .,murah tidak peduli utara EOS_Z1,tidak peduli murah utara EOS_Z1,name_SLOT adalah restoran food_SLOT di utara . apakah kamu ingin informasi tambahan ?,"terdapat name_SLOT dan name_SLOT , keduanya berada di area utara dan memiliki rentang harga yang murah .",18,18,True
543,1,"terdapat 9 hasil yang sesuai di bagian utara , berapa rentang harga yang anda inginkan ? EOS_M saya tidak peduli .",tidak peduli utara EOS_Z1,tidak peduli utara EOS_Z1,name_SLOT adalah restoran pricerange_SLOT yang berlokasi di utara .,apakah ada tipe makanan tertentu yang anda inginkan ?,22,10,True
610,1,maaf tapi tidak ada restoran yang cocok yang menyediakan makanan internasional di daerah barat . EOS_M apakah ada restoran di bagian timur yang menyediakan makanan internasional ?,internasional timur EOS_Z1,internasional timur EOS_Z1,name_SLOT menyediakan makanan internasional di bagian timur kota .,"iya , name_SLOT menyediakan makanan internasional dan terletak di bagian timur kota .",28,14,True
541,1,"saya meminta maaf , tidak ada restoran rusia . apakah anda punya pilihan lain ? EOS_M iya , bagaimana kalau makanan bertipe eropa ?",eropa kalau EOS_Z1,eropa EOS_Z1,name_SLOT menyediakan makanan eropa .,tolong tunggu sebentar sementara saya memeriksa restoran eropa untuk anda,25,11,True
557,1,"saya mohon maaf , tidak ada restoran makanan campuran terdaftar di rentang harga yang pricerange_SLOT . apakah anda ingin mencoba hal lain ? EOS_M bagaimana dengan makanan mediterania ?",mediterania mahal EOS_Z1,mediterania mahal EOS_Z1,name_SLOT adalah restoran mediterania mahal .,terdapat dua restoran yang menyediakan makanan mediterania di rentang harga mahal . pilihan anda adalah name_SLOT atau name_SLOT .,30,20,True
614,1,name_SLOT berada di bagian utara kota dan berada di kisaran harga yang murah . EOS_M bisakah saya memiliki yang lain ?,murah utara EOS_Z1,murah utara EOS_Z1,name_SLOT adalah restoran food_SLOT di utara .,name_SLOT melayani di bagian utara kota dan berada di kisaran harga yang murah . apakah kamu menginginkan lokasi mereka ?,22,21,True
635,1,"di mana kamu ingin mencari restoran nya , dan kisaran harga berapa yang kamu sukai ? EOS_M saya tidak peduli dengan kisaran harga atau lokasi .",tidak peduli barbekyu EOS_Z1,barbeku tidak peduli tidak peduli EOS_Z1,name_SLOT adalah restoran barbekyu di bagian area_SLOT dari kota . apakah anda ingin informasi lebih lanjut ?,tidak ada restoran yang menyediakan barbekyu .,27,8,True
581,1,tidak ada restoran yang seuai dengan permintaan anda . EOS_M apakah anda dapat mencari makanan oriental asia ?,oriental asia pusat EOS_Z1,oriental asia pusat EOS_Z1,name_SLOT adalah restoran oriental asia di bagian pusat dari kota .,name_SLOT adalha sebuah restoran oriental asia di bagian pusat dari kota .,19,13,True
579,1,"saya mohon maaf , tidak ada restoran dengan rentang harga yang mahal yang menyediakan makanan wales . apakah anda ingin mencoba tipe makanan yang lain ? EOS_M bagaimana dengan makanan korea ?",korea mahal EOS_Z1,korea mahal EOS_Z1,name_SLOT adalah restoran korea di area_SLOT kota . apakah kamu ingin informasi lebih lanjut ?,name_SLOT adalah restoran korea mahal . apakah ada hal lain yang bisa saya bantu ?,33,16,True
656,2,"terdapat lima entri untuk makanan italia di kisaran harga yang murah . apakah ada daerah kota yang paling cocok untukmu daerah area_SLOT , area_SLOT , atau area_SLOT ? EOS_M itu tidak penting .",italia murah EOS_Z1,tidak peduli italia murah EOS_Z1,name_SLOT adalah restoran italia di area_SLOT kota . apakah kamu ingin informasi tambahan ?,bagaimana dengan name_SLOT ? terletak di address_SLOT dan nomor teleponnya adalah phone_SLOT .,34,14,True
661,2,name_SLOT adalah sebuah restoran food_SLOT dengan harga yang menengah yang terletak di daerah utara di address_SLOT . dapatkah saya membantu lebih lanjut ? EOS_M terima kasih,menengah utara EOS_Z1,menengah utara EOS_Z1,sama sama .,"sama sama , selamat menikmati makananmu .",27,8,True
657,2,name_SLOT terletak di address_SLOT EOS_M nomor telepon ?,menengah utara EOS_Z1 phone,menengah utara EOS_Z1 phone,nomor telepon dari name_SLOT adalah phone_SLOT .,nomor telepon dari name_SLOT adalah phone_SLOT . adakah hal lain yang dapat saya bantu untukmu ?,9,17,True
572,2,name_SLOT berlokasi di bagian selatan kota dan harganya mahal . EOS_M apakah anda memiliki nomor telepon mereka ?,tidak peduli mahal selatan EOS_Z1 phone,tidak peduli mahal selatan EOS_Z1 phone,nomor telepon mereka adalah phone_SLOT .,nomor teleponnya adalah phone_SLOT .,19,6,True
647,2,name_SLOT adalah sebuah restoran bagus yang menyajikan eropa jika kamu ingin sesuatu di daerah area_SLOT . EOS_M bisakah saya memiliki nomor telepon dan alamat mereka ?,eropa mahal EOS_Z1 address phone,eropa mahal EOS_Z1 address phone,alamat dari name_SLOT adalah address_SLOT dan nomornya adalah phone_SLOT .,name_SLOT berlokasi di address_SLOT dan nomornya adalah phone_SLOT .,27,10,True
558,2,terdapat satu restoran pub gastronomi dengan harga yang menengah di bagian area_SLOT dari kota bernama name_SLOT . EOS_M mantap ! bisakah anda memberikan saya alamat dan nomor teleponnya ?,pub gastronomi menengah EOS_Z1 address phone,pub gastronomi menengah EOS_Z1 address phone,alamat dari name_SLOT adalah address_SLOT dan nomor teleponnya adalah phone_SLOT .,nomor telepon dan alamatnya adalah phone_SLOT address_SLOT,30,8,True
596,2,"name_SLOT berlokasi di bagian utara dari kota dan menyediakan makanan oriental asia . apakah anda ingin alamatnya ? EOS_M ya , saya ingin tahu alamat dan nomor teleponnya .",oriental asia utara EOS_Z1 address phone,oriental asia utara EOS_Z1 address phone,alamat dari name_SLOT adalah address_SLOT dan nomor teleponnya adalah phone_SLOT .,nomor telepon dari name_SLOT adalah phone_SLOT dan alamatnya adalah address_SLOT . apakah ada hal lain yang bisa saya bantu ?,30,21,True
